demand_id,plan_type,fabric_category,internal_item_id,item_id,max_production_limit,min_production_period,max_production_period,arrival_date,type,priority,history_supplier_id,algo_finished,algo_physical_supplier_id,designated_physical_supplier_id,forced_using_private_capacity,shared_capacity_availability,advancement_candidate,manual_arrival_date,valid,create_time,update_time
1585937125143015425,1,针织,200223120003,C44742529,1,-1,-1,2022-11-14,预估单,蓝单,0003000627,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125143015426,1,针织,208223119206,C47227773,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125143015427,1,针织,208223119206,C47227773,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125143015428,1,针织,208223119206,C47227773,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125143015429,1,针织,208223117106,C47607395,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209730,1,针织,208223117106,C47607395,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209731,1,针织,208223117106,C47607395,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209732,1,针织,201223119103,C44861684,2,-1,-1,2022-11-14,预估单,蓝单,0003000619,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209733,1,针织,201223119103,C44861684,2,-1,-1,2022-11-14,预估单,蓝单,0003000619,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209734,1,针织,201223117108,C44729116,1,-1,-1,2022-11-14,预估单,蓝单,0003000619,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209735,1,针织,201223117108,C44729116,1,-1,-1,2022-11-14,预估单,蓝单,0003000619,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209736,1,针织,201223117108,C44729116,1,-1,-1,2022-11-14,预估单,蓝单,0003000619,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209737,1,针织,201223117108,C44729116,1,-1,-1,2022-11-14,预估单,蓝单,0003000619,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209738,1,针织,201223117109,C46141254,1,-1,-1,2022-11-08,预估单,蓝单,0003000619,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209739,1,针织,201223117109,C46141254,1,-1,-1,2022-11-08,预估单,蓝单,0003000619,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209740,1,针织,201223117109,C46141254,1,-1,-1,2022-11-08,预估单,蓝单,0003000619,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209741,1,针织,201223117109,C46141254,1,-1,-1,2022-11-08,预估单,蓝单,0003000619,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209742,1,针织,200223110106,C46554773,1,-1,-1,2022-11-25,预估单,蓝单,0003000658,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209743,1,针织,200223110106,C46554773,1,-1,-1,2022-11-25,预估单,蓝单,0003000658,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209744,1,针织,,C45249086,1,-1,-1,2023-03-11,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125147209745,1,针织,208223117201,C45249086,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404033,1,针织,208223117201,C45249086,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404034,1,针织,208223117201,C45249086,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404035,1,针织,208223117201,C45249086,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404036,1,针织,,C45249088,1,-1,-1,2023-02-04,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404037,1,针织,208223117203,C45249088,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404038,1,针织,,C45249088,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404039,1,针织,,C45249088,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404040,1,针织,,C45249088,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404041,1,针织,208223117211,C45975495,3,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404042,1,针织,208223117211,C45975495,3,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404043,1,针织,208223117211,C45975495,3,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404044,1,针织,208223117211,C45975495,3,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125151404045,1,针织,,C45262944,2,-1,-1,2023-02-04,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125155598338,1,针织,208223117105,C45262944,2,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125155598339,1,针织,208223117105,C45262944,2,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125155598340,1,针织,208223117105,C45262944,2,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125155598341,1,针织,208223117105,C45262944,2,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125155598342,1,针织,,C45262950,3,-1,-1,2023-02-04,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125155598343,1,针织,,C45262950,3,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125155598344,1,针织,,C45262950,3,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125155598345,1,针织,,C45262950,3,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125155598346,1,针织,,C45262950,3,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125155598347,1,针织,,C45262939,1,-1,-1,2023-04-03,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792642,1,针织,208223108206,C45262939,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792643,1,针织,208223108206,C45262939,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792644,1,针织,208223108206,C45262939,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792645,1,针织,208223108206,C45262939,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792646,1,针织,,C45726092,1,-1,-1,2023-03-11,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792647,1,针织,208223117007,C45726092,1,-1,-1,2022-11-17,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792648,1,针织,,C45726092,1,-1,-1,2022-11-17,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792649,1,针织,,C45726092,1,-1,-1,2022-11-17,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792650,1,针织,,C45726092,1,-1,-1,2022-11-17,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792651,1,梭织,208223111007,C45763719,2,-1,-1,2022-11-29,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792652,1,梭织,208223111007,C45763719,2,-1,-1,2022-11-29,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792653,1,梭织,208223111007,C45763719,2,-1,-1,2022-11-29,预估单,蓝单,0003001226,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125159792654,1,针织,,C45496370,3,-1,-1,2023-03-01,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986945,1,针织,208223119208,C45496370,3,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986946,1,针织,208223119208,C45496370,3,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986947,1,针织,208223119208,C45496370,3,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986948,1,针织,208223119208,C45496370,3,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986949,1,针织,208223123001,C45726082,1,-1,-1,2022-11-17,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986950,1,针织,208223123001,C45726082,1,-1,-1,2022-11-17,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986951,1,针织,208223123001,C45726082,1,-1,-1,2022-11-17,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986952,1,针织,208223123001,C45726082,1,-1,-1,2022-11-17,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986953,1,针织,,C45502007,1,-1,-1,2023-03-01,预估单,蓝单,0003000668,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986954,1,针织,208223120201,C45502007,1,-1,-1,2022-11-17,预估单,蓝单,0003000668,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986955,1,针织,208223120201,C45502007,1,-1,-1,2022-11-17,预估单,蓝单,0003000668,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986956,1,针织,208223120201,C45502007,1,-1,-1,2022-11-17,预估单,蓝单,0003000668,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986957,1,针织,208223117008,C45726095,1,-1,-1,2022-11-17,预估单,蓝单,0003000615,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125163986958,1,梭织,,C45726079,1,-1,-1,2023-03-04,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181249,1,梭织,208223108003,C45726079,1,-1,-1,2022-11-29,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181250,1,梭织,208223108003,C45726079,1,-1,-1,2022-11-29,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181251,1,梭织,208223108003,C45726079,1,-1,-1,2022-11-29,预估单,蓝单,0003000651,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181252,1,针织,208223117022,C46305998,1,-1,-1,2022-11-17,预估单,蓝单,0003000066,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181253,1,针织,208223117022,C46305998,1,-1,-1,2022-11-17,预估单,蓝单,0003000066,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181254,1,针织,208223117022,C46305998,1,-1,-1,2022-11-17,预估单,蓝单,0003000066,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181255,1,针织,208223117022,C46305998,1,-1,-1,2022-11-17,预估单,蓝单,0003000066,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181256,1,针织,208223117021,C45986667,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181257,1,针织,208223117021,C45986667,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181258,1,针织,208223117021,C45986667,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181259,1,针织,208223117021,C45986667,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181260,1,针织,208223117017,C46305995,1,-1,-1,2022-11-17,预估单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181261,1,针织,208223117017,C46305995,1,-1,-1,2022-11-17,预估单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181262,1,针织,208223117017,C46305995,1,-1,-1,2022-11-17,预估单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181263,1,针织,208223117017,C46305995,1,-1,-1,2022-11-17,预估单,蓝单,0003000040,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181264,1,针织,208223117015,C46305996,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181265,1,针织,208223117015,C46305996,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181266,1,针织,208223117015,C46305996,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181267,1,针织,208223117015,C46305996,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181268,1,梭织,208223108107,C45970841,1,-1,-1,2022-11-29,预估单,蓝单,0003000566,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181269,1,梭织,208223108107,C45970841,1,-1,-1,2022-11-29,预估单,蓝单,0003000566,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181270,1,梭织,208223108107,C45970841,1,-1,-1,2022-11-29,预估单,蓝单,0003000566,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125168181271,1,针织,,C47218995,1,-1,-1,2023-03-04,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125172375554,1,针织,208223117101,C47218995,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125172375555,1,针织,208223117101,C47218995,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125172375556,1,针织,208223117101,C47218995,1,-1,-1,2022-11-17,预估单,蓝单,0003001192,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125172375557,1,梭织,,C45249097,3,-1,-1,2023-03-04,预估单,蓝单,0003000566,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125172375558,1,梭织,208223108203,C45249097,3,-1,-1,2022-11-29,预估单,蓝单,0003000566,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125172375559,1,梭织,208223108203,C45249097,3,-1,-1,2022-11-29,预估单,蓝单,0003000566,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125172375560,1,梭织,208223108203,C45249097,3,-1,-1,2022-11-29,预估单,蓝单,0003000566,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125172375561,1,梭织,208223108203,C45249097,3,-1,-1,2022-11-29,预估单,蓝单,0003000566,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125172375562,1,梭织,,C45262942,1,-1,-1,2023-03-04,预估单,蓝单,0003000097,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125176569857,1,梭织,208223108103,C45262942,1,-1,-1,2022-11-29,预估单,蓝单,0003000097,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125176569858,1,梭织,208223108103,C45262942,1,-1,-1,2022-11-29,预估单,蓝单,0003000097,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125176569859,1,梭织,208223108103,C45262942,1,-1,-1,2022-11-29,预估单,蓝单,0003000097,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125176569860,1,针织,,C45262949,1,-1,-1,2023-03-11,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125176569861,1,针织,208223117109,C45262949,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125176569862,1,针织,208223117109,C45262949,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125176569863,1,针织,208223117109,C45262949,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125176569864,1,针织,208223117109,C45262949,1,-1,-1,2022-11-17,预估单,蓝单,0003000333,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125176569865,1,针织,,C45262945,1,-1,-1,2023-03-11,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125176569866,1,针织,208223117108,C45262945,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125180764161,1,针织,,C45262945,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125180764162,1,针织,,C45262945,1,-1,-1,2022-11-17,预估单,蓝单,0003001644,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125180764163,1,针织,208223105203,C45460451,2,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125180764164,1,针织,208223105203,C45460451,2,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125180764165,1,针织,208223105203,C45460451,2,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125180764166,1,针织,,C45460454,1,-1,-1,2023-04-03,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125180764167,1,针织,208223117204,C45460454,1,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125180764168,1,针织,,C45460454,1,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125180764169,1,针织,,C45460454,1,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125180764170,1,针织,,C45496371,2,-1,-1,2023-02-25,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125180764171,1,针织,208223119209,C45496371,2,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125184958465,1,针织,208223119209,C45496371,2,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125184958466,1,针织,208223119209,C45496371,2,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125184958467,1,针织,208223119209,C45496371,2,-1,-1,2022-11-17,预估单,蓝单,0003000484,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125184958468,1,针织,,C45576342,1,-1,-1,2023-02-18,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125184958469,1,针织,208223110201,C45576342,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125184958470,1,针织,208223110201,C45576342,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
1585937125184958471,1,针织,208223110201,C45576342,1,-1,-1,2022-11-17,预估单,蓝单,0003000019,0,EMPTY,EMPTY,0,品种细分池,1,0,1,2023-01-08 14:33:19,2023-01-08 14:33:19
