item_id,plan_type,internal_item_id,material_code,internal_item_early_id,brand,channel,coop_mode,age_group,fabric_category,item_capacity_group,item_category,sex,year,quarter,amount_level,is_pk_item,is_popular_item,batch,valid,create_time,update_time
208123121003,2,208123121003,C42212302,123DY-GZ-106,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,B,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123123002,2,208123123002,C42212305,123DY-GZ-805,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,B,0,0,3批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111005,2,208123111005,C42212308,123DY-GM-301,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,B,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123106101,2,208123106101,C42213568,123DZ-BS-602,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织棉服,男,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111003,2,208123111003,C42214677,123DY-GS-301,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111016,2,208123111016,C42214680,123DY-GS-304,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,B,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111006,2,208123111006,C42214681,123DY-GS-305,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111001,2,208123111001,C42214682,123DY-GS-306,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111002,2,208123111002,C42214683,123DY-GS-307,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111017,2,208123111017,C42214684,123DY-GZ-301,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裙类,女,2022,Q1,B,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123101001,2,208123101001,C42214687,123DY-GS-401,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织外套,巴拉巴拉梭织马甲,女,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123105101,2,208123105101,C42214691,123DY-BS-501,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,S,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103101,2,208123103101,C42215027,123DZ-BM-101,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,男,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100101,2,208123100101,C42215099,123DZ-BZ-103,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104101,2,208123104101,C42215660,123DY-BZ-001,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织套装,男,2022,Q1,C,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100206,2,208123100206,C42215668,123DY-UBZ-102,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,C,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100105,2,208123100105,C42215669,123DY-BZ-103,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,A,0,0,3批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123105106,2,208123105106,C42215671,123DY-BUS-501,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,B,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108202,2,208123108202,C42215675,123DY-US-801,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,中,2022,Q1,C,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108201,2,208123108201,C42215676,123DY-UZ-801,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,中,2022,Q1,A,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108211,2,208123108211,C42215677,123DY-UZ-802,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,中,2022,Q1,C,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100207,2,208123100207,C42215679,123DY-UZ-101,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,A,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123121101,2,208123121101,C42215832,123DZ-BZ-105,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,A,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100102,2,208123100102,C42215836,123DZ-BZ-109,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,0,3批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103202,2,208123103202,C42217137,123DZ-UM-102,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,中,2022,Q1,A,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100205,2,208123100205,C42218567,123DZ-UZ-102,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,A,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100208,2,208123100208,C42219155,123DY-UZ-102,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,A,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104209,2,208123104209,C42219160,123DY-UZ-004,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织套装,中,2022,Q1,B,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123121202,2,208123121202,C42219162,123DY-UZ-105,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,C,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123121206,2,208123121206,C42219164,123DY-UZ-107,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,A,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123121207,2,208123121207,C42219169,123DY-UZ-112,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,B,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123106201,2,208123106201,C42219170,123DY-US-601,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织外套,巴拉巴拉梭织棉服,中,2022,Q1,B,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104208,2,208123104208,C42219320,123DZ-UZ-001,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织套装,中,2022,Q1,A,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104207,2,208123104207,C42219322,123DZ-UZ-003,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织套装,中,2022,Q1,B,0,0,3批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123121205,2,208123121205,C42221421,123DZ-UZ-103,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,C,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123121203,2,208123121203,C42221422,123DZ-UZ-104,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,A,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111007,2,208123111007,C42223654,123DZ-GM-301,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,C,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103006,2,208123103006,C42224127,123DZ-GM-102,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,C,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108003,2,208123108003,C42224393,123DZ-GN-802,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,B,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100004,2,208123100004,C42225035,123DZ-GZ-102,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,B,0,0,4批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104005,2,208123104005,C42227021,123DZ-GZ-001,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织套装,女,2022,Q1,B,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123121001,2,208123121001,C42227350,123DZ-GZ-104,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,C,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123105201,2,208123105201,C42256225,123DB-US-501,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,婴童,梭织,梭织外套,巴拉巴拉梭织便服,中,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123105202,2,208123105202,C42256226,123DB-UZ-501,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织便服,中,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123101202,2,208123101202,C42256227,123DB-UM-401,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,中,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123101203,2,208123101203,C42256229,123DB-UZ-401,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织马甲,中,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103203,2,208123103203,C42256230,123DB-UM-101,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,中,2022,Q1,A,0,1,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103204,2,208123103204,C42256231,123DB-UM-102,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,中,2022,Q1,A,0,1,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103205,2,208123103205,C42256232,123DB-UM-103,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,中,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104202,2,208123104202,C42256233,123DB-UZ-001,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织套装,中,2022,Q1,S,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104201,2,208123104201,C42258005,123DB-UZ-002,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织套装,中,2022,Q1,A,0,1,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104204,2,208123104204,C42258007,123DB-UZ-004,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织套装,中,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123120203,2,208123120203,C42258008,123DB-UZ-701,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,S,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123120201,2,208123120201,C42258009,123DB-UZ-702,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,A,0,1,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123120204,2,208123120204,C42258010,123DB-UZ-703,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,B,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123120205,2,208123120205,C42258011,123DB-UZ-704,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,A,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123120104,2,208123120104,C42258012,123DB-BUZ-705,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,男,2022,Q1,A,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123120202,2,208123120202,C42258015,123DB-UZ-708,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,A,0,1,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108205,2,208123108205,C42258016,123DB-US-801,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,中,2022,Q1,B,0,0,3A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108206,2,208123108206,C42258017,123DB-UZ-801,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织裤类,中,2022,Q1,S,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100202,2,208123100202,C42258018,123DB-UZ-101,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,S,0,0,3A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100203,2,208123100203,C42258019,123DB-UZ-102,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100204,2,208123100204,C42258021,123DB-UZ-104,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111010,2,208123111010,C42258022,123DB-GM-301,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,S,0,1,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103008,2,208123103008,C42258716,123DB-GM-101,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,C,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123120002,2,208123120002,C42258718,123DB-GS-702,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,梭织,梭织婴童,巴拉巴拉梭织连体衣,女,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123120003,2,208123120003,C42258719,123DB-GZ-701,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,女,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104003,2,208123104003,C42258722,123DB-GS-002,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,梭织,梭织外套,巴拉巴拉梭织套装,女,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123120206,2,208123120206,C42258730,123DB-UZ-709,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123121102,2,208123121102,C42273569,123DZ-BZ-106B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,A,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123107202,2,208123107202,C42273573,123DZ-US-901B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织羽绒服,中,2022,Q1,A,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111004,2,208123111004,C42290884,123DY-GM-302B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103201,2,208123103201,C42292197,123DY-UM-101,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,中,2022,Q1,S,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123107201,2,208123107201,C42292199,123DY-US-901,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,梭织,梭织外套,巴拉巴拉梭织羽绒服,中,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108208,2,208123108208,C42305614,123VDY-UZ-803,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,中,2022,Q1,S,0,0,1批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123107203,2,208123107203,C42310018,123DZ-US-901C,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织羽绒服,中,2022,Q1,A,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123121104,2,208123121104,C42313415,123DY-BUZ-110B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123111008,2,208123111008,C42323068,123DB-GM-301B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123108121,2,201123108121,C42332166,123VFY-BZ-831E,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,男,2022,Q1,S,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123105004,2,202123105004,C42338347,123VFSZ-GS-502B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,女,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123120108,2,200123120108,C42385471,123VFB-BS-724C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,梭织,梭织婴童,巴拉巴拉梭织连体衣,男,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123133208,2,200123133208,C42401188,123VFB-UZ-716C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123133201,2,208123133201,C42403213,123VFB-UZ-713D,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,S,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123133202,2,208123133202,C42403214,123VFB-UZ-714D,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,A,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123124201,2,208123124201,C42403215,123VFB-UZ-725,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,A,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123133204,2,208123133204,C42403216,123VFB-UZ-716D,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,中,2022,Q1,B,0,0,1A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
201123105008,2,201123105008,C42410509,123VFY-GZ-501B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织便服,女,2022,Q1,B,0,1,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123105109,2,200123105109,C42414928,123VFB-BZ-501D,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织便服,男,2022,Q1,A,0,1,3A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103009,2,208123103009,C42440573,123DZ-GM-103B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,非婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,女,2022,Q1,B,0,0,3批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123105104,2,208123105104,C42450395,123DZ-BS-501B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,C,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108001,2,208123108001,C42459863,123VDB-GZ-803,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,B,0,0,0批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123120103,2,208123120103,C42465688,123DB-BN-701,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,牛仔,牛仔大类,巴拉巴拉牛仔连体衣,男,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108204,2,208123108204,C42465689,123DB-UN-801,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,中,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108105,2,208123108105,C42492762,123DY-BS-801C,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,男,2022,Q1,B,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100104,2,208123100104,C42495217,123DY-BZ-101B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108209,2,208123108209,C42499718,123DY-UBS-801D,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,中,2022,Q1,B,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123103206,2,208123103206,C42504457,123VDB-UM-103,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,毛织,毛织大类,巴拉巴拉毛织毛衫,中,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123100001,2,208123100001,C42507690,123VDB-GZ-101,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,A,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123104104,2,208123104104,C42541733,123DY-BZ-002B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织套装,男,2022,Q1,A,0,0,2批,1,2022-11-30 09:58:54,2022-11-30 09:58:54
202123123002,2,202123123002,C42560221,123VFSZ-GZ-808C,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,B,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
200123111008,2,200123111008,C42582599,123VFB-GZ-306B,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织裙类,女,2022,Q1,B,0,0,3A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123120105,2,208123120105,C42661615,123DB-BZ-701,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织连体衣,男,2022,Q1,C,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
208123108207,2,208123108207,C42724419,123VDB-UZ-803B,巴拉巴拉,巴拉巴拉线上,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织裤类,中,2022,Q1,S,0,0,2A,1,2022-11-30 09:58:54,2022-11-30 09:58:54
